"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"RVNURINF","Remuneration of hospital nurses","YSALVCMT","Salaried, income, PPP for private consumption, in US$","MEX","Mexico","2018","2018",28986.58,,
"RVNURINF","Remuneration of hospital nurses","YSALVCMT","Salaried, income, PPP for private consumption, in US$","MEX","Mexico","2019","2019",29277.85,,
"RVNURINF","Remuneration of hospital nurses","YSALVCMT","Salaried, income, PPP for private consumption, in US$","MEX","Mexico","2020","2020",30690.07,,
"RVNURMEG","Remuneration of general practitioners","YSALVCMT","Salaried, income, PPP for private consumption, in US$","TUR","Türkiye","2010","2010",41131.14,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSALVCMT","Salaried, income, PPP for private consumption, in US$","TUR","Türkiye","2011","2011",43077.05,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSALVCMT","Salaried, income, PPP for private consumption, in US$","TUR","Türkiye","2012","2012",55310.12,"B","Break"
"RVNURMEG","Remuneration of general practitioners","YSALVCMT","Salaried, income, PPP for private consumption, in US$","TUR","Türkiye","2013","2013",65806.45,"B","Break"
"RVNURMEG","Remuneration of general practitioners","YSALVCMT","Salaried, income, PPP for private consumption, in US$","TUR","Türkiye","2014","2014",63656.76,,
"RVNURMEG","Remuneration of general practitioners","YSALVCMT","Salaried, income, PPP for private consumption, in US$","TUR","Türkiye","2015","2015",61808.16,,
"RVNURMEG","Remuneration of general practitioners","YSALVCMT","Salaried, income, PPP for private consumption, in US$","TUR","Türkiye","2016","2016",61466.58,,
"RVNURMEG","Remuneration of general practitioners","YSALVCMT","Salaried, income, PPP for private consumption, in US$","TUR","Türkiye","2017","2017",62881.92,,
"RVNURMEG","Remuneration of general practitioners","YSALVCMT","Salaried, income, PPP for private consumption, in US$","TUR","Türkiye","2018","2018",60499.08,,
"RVNURMEG","Remuneration of general practitioners","YSALVCMT","Salaried, income, PPP for private consumption, in US$","TUR","Türkiye","2019","2019",58477.18,,
"RVNURMEG","Remuneration of general practitioners","YSALVCMT","Salaried, income, PPP for private consumption, in US$","TUR","Türkiye","2020","2020",68335.75,,
"RVNURMED","Remuneration of specialists","YSELVCMT","Self-employed, income, PPP for private consumption, in US$","ISR","Israel","2010","2010",111707.14,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSELVCMT","Self-employed, income, PPP for private consumption, in US$","ISR","Israel","2011","2011",116893.39,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSELVCMT","Self-employed, income, PPP for private consumption, in US$","ISR","Israel","2012","2012",112287.37,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSELVCMT","Self-employed, income, PPP for private consumption, in US$","ISR","Israel","2013","2013",122624.71,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSELVCMT","Self-employed, income, PPP for private consumption, in US$","ISR","Israel","2014","2014",121930.85,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSELVCMT","Self-employed, income, PPP for private consumption, in US$","ISR","Israel","2015","2015",132586.42,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSELVCMT","Self-employed, income, PPP for private consumption, in US$","ISR","Israel","2016","2016",137560.41,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSELVCMT","Self-employed, income, PPP for private consumption, in US$","ISR","Israel","2017","2017",145987.57,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSELVCMT","Self-employed, income, PPP for private consumption, in US$","ISR","Israel","2018","2018",144117.01,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSELVCMT","Self-employed, income, PPP for private consumption, in US$","ISR","Israel","2019","2019",150904.35,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSELVCMT","Self-employed, income, PPP for private consumption, in US$","ISR","Israel","2020","2020",152674.7,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALVCMT","Salaried, income, PPP for private consumption, in US$","DEU","Germany","2010","2010",45521.59,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALVCMT","Salaried, income, PPP for private consumption, in US$","DEU","Germany","2014","2014",51065.28,"B","Break"
"RVNURINF","Remuneration of hospital nurses","YSALVCMT","Salaried, income, PPP for private consumption, in US$","DEU","Germany","2018","2018",59988.19,,
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","CRI","Costa Rica","2010","2010",30515.93,,
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","CRI","Costa Rica","2011","2011",33338.47,,
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","CRI","Costa Rica","2012","2012",34914.97,,
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","CRI","Costa Rica","2013","2013",36964.05,,
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","CRI","Costa Rica","2014","2014",35783.34,,
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","CRI","Costa Rica","2015","2015",36388.52,,
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","CRI","Costa Rica","2016","2016",35712.27,,
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","CRI","Costa Rica","2017","2017",34779.47,,
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","CRI","Costa Rica","2018","2018",34987.53,,
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","CRI","Costa Rica","2019","2019",34630.63,,
"RVNURINF","Remuneration of hospital nurses","YSALXRMT","Salaried, income, US$ exchange rate","CRI","Costa Rica","2020","2020",31589.26,,
"RVNURMED","Remuneration of specialists","YSELVCMT","Self-employed, income, PPP for private consumption, in US$","CHE","Switzerland","2019","2019",207507.25,,
"RVNURMED","Remuneration of specialists","YSALVCMT","Salaried, income, PPP for private consumption, in US$","FRA","France","2010","2010",83502.12,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALVCMT","Salaried, income, PPP for private consumption, in US$","FRA","France","2011","2011",85004.57,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALVCMT","Salaried, income, PPP for private consumption, in US$","FRA","France","2012","2012",88207.38,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALVCMT","Salaried, income, PPP for private consumption, in US$","FRA","France","2013","2013",92169.27,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALVCMT","Salaried, income, PPP for private consumption, in US$","FRA","France","2014","2014",93145.84,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALVCMT","Salaried, income, PPP for private consumption, in US$","FRA","France","2015","2015",92003.78,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALVCMT","Salaried, income, PPP for private consumption, in US$","FRA","France","2016","2016",95880.26,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALVCMT","Salaried, income, PPP for private consumption, in US$","FRA","France","2017","2017",97036.03,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALVCMT","Salaried, income, PPP for private consumption, in US$","FRA","France","2018","2018",99809.62,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALVCMT","Salaried, income, PPP for private consumption, in US$","FRA","France","2019","2019",98992.63,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALVCMT","Salaried, income, PPP for private consumption, in US$","DNK","Denmark","2010","2010",122289.4,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALVCMT","Salaried, income, PPP for private consumption, in US$","DNK","Denmark","2011","2011",122213.64,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALVCMT","Salaried, income, PPP for private consumption, in US$","DNK","Denmark","2012","2012",123800.31,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALVCMT","Salaried, income, PPP for private consumption, in US$","DNK","Denmark","2013","2013",126870.95,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALVCMT","Salaried, income, PPP for private consumption, in US$","DNK","Denmark","2014","2014",127445.2,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALVCMT","Salaried, income, PPP for private consumption, in US$","DNK","Denmark","2015","2015",129048.5,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALVCMT","Salaried, income, PPP for private consumption, in US$","DNK","Denmark","2016","2016",132479.76,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALVCMT","Salaried, income, PPP for private consumption, in US$","DNK","Denmark","2017","2017",138573.6,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALVCMT","Salaried, income, PPP for private consumption, in US$","DNK","Denmark","2018","2018",143494.31,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALVCMT","Salaried, income, PPP for private consumption, in US$","DNK","Denmark","2019","2019",143385.01,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALVCMT","Salaried, income, PPP for private consumption, in US$","DNK","Denmark","2020","2020",153224.8,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSELVCMT","Self-employed, income, PPP for private consumption, in US$","DEU","Germany","2011","2011",217915.81,,
"RVNURMED","Remuneration of specialists","YSELVCMT","Self-employed, income, PPP for private consumption, in US$","DEU","Germany","2015","2015",244923.54,,
"RVNURMED","Remuneration of specialists","YSELVCMT","Self-employed, income, PPP for private consumption, in US$","DEU","Germany","2019","2019",287505.39,,
"RVNURMED","Remuneration of specialists","YSALVCMT","Salaried, income, PPP for private consumption, in US$","LTU","Lithuania","2010","2010",26913.12,"B; D","Break; Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALVCMT","Salaried, income, PPP for private consumption, in US$","LTU","Lithuania","2014","2014",34894.03,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALVCMT","Salaried, income, PPP for private consumption, in US$","LTU","Lithuania","2018","2018",46225.24,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALVCMT","Salaried, income, PPP for private consumption, in US$","LVA","Latvia","2010","2010",12064.61,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALVCMT","Salaried, income, PPP for private consumption, in US$","LVA","Latvia","2014","2014",15193.86,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALVCMT","Salaried, income, PPP for private consumption, in US$","LVA","Latvia","2018","2018",24018.25,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALVCMT","Salaried, income, PPP for private consumption, in US$","CHE","Switzerland","2010","2010",42979.57,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALVCMT","Salaried, income, PPP for private consumption, in US$","CHE","Switzerland","2011","2011",46548.88,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALVCMT","Salaried, income, PPP for private consumption, in US$","CHE","Switzerland","2012","2012",49092.53,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALVCMT","Salaried, income, PPP for private consumption, in US$","CHE","Switzerland","2013","2013",51383.74,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALVCMT","Salaried, income, PPP for private consumption, in US$","CHE","Switzerland","2014","2014",52280.53,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALVCMT","Salaried, income, PPP for private consumption, in US$","CHE","Switzerland","2015","2015",53011.5,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALVCMT","Salaried, income, PPP for private consumption, in US$","CHE","Switzerland","2016","2016",54225.16,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALVCMT","Salaried, income, PPP for private consumption, in US$","CHE","Switzerland","2017","2017",54587.39,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALVCMT","Salaried, income, PPP for private consumption, in US$","CHE","Switzerland","2018","2018",54899.24,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALVCMT","Salaried, income, PPP for private consumption, in US$","CHE","Switzerland","2019","2019",54823.02,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALVCMT","Salaried, income, PPP for private consumption, in US$","CHE","Switzerland","2020","2020",57538.2,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSALVCMT","Salaried, income, PPP for private consumption, in US$","NLD","Netherlands","2010","2010",100304.34,,
